"country","scenario","measure","n_implicates","estimate_nw","estimate_nwx","estimate_ratio","se_nw","se_nwx","se_ratio","ratio","ratio_se","ratio_se_delta_SUPERSEDED","ratio_ci_lo","ratio_ci_hi","paradox","paradox_robust","no_paradox_robust"
"SK_2023","gradient","atkinson2",5,0.977538514678641,0.974814802375038,1.0027941296714,0.0282305582707324,0.0333627178581852,0.00858916376435808,1.0027941296714,0.00858916376435808,0.0449061232177957,0.98595936869326,1.01962889064954,FALSE,FALSE,FALSE
"AT_2023","baseline_3pct","cv",5,2.37374299017505,-150.528499596731,-0.0384435083161929,0.615480709490144,1637.12558578902,0.055446253352383,-0.0384435083161929,0.055446253352383,0.171554301377001,-0.147118164886864,0.0702311482544778,TRUE,TRUE,FALSE
"BE_2023","baseline_3pct","cv",5,1.79371225497678,2.44837487318763,0.732614392578498,0.319307269990174,0.708256495832535,0.128467170861067,0.732614392578498,0.128467170861067,0.248840593175146,0.480818737690807,0.984410047466189,TRUE,TRUE,FALSE
"CY_2023","baseline_3pct","cv",5,1.51200702222615,2.09504278014611,0.721571491124364,0.120100877213985,0.180846169814547,0.0432135980605251,0.721571491124364,0.0432135980605251,0.0846604610189864,0.636872838925734,0.806270143322993,TRUE,TRUE,FALSE
"DE_2023","baseline_3pct","cv",5,2.07871528858129,3.9956876509174,0.520690463971077,0.142572591460391,0.565145707935542,0.110525499920257,0.520690463971077,0.110525499920257,0.081777186309128,0.304060484127373,0.737320443814781,TRUE,TRUE,FALSE
"EE_2023","baseline_3pct","cv",5,3.12425427703479,3.44221855736348,0.907627998935566,0.478203870043371,0.492097401802088,0.0266534354856069,0.907627998935566,0.0266534354856069,0.190094000887649,0.855387265383776,0.959868732487355,TRUE,TRUE,FALSE
"ES_2023","baseline_3pct","cv",5,4.92024659712279,9.78828732378495,0.502724778422653,0.963689591448787,1.97731505366467,0.0860653013868574,0.502724778422653,0.0860653013868574,0.141435531674996,0.334036787704412,0.671412769140893,TRUE,TRUE,FALSE
"FR_2023","baseline_3pct","cv",5,2.75862526929077,9.56638582464482,0.288366507462414,0.425404389365498,3.27258394309372,0.125961165985992,0.288366507462414,0.125961165985992,0.108207507182376,0.0414826221298697,0.535250392794958,TRUE,TRUE,FALSE
"GR_2023","baseline_3pct","cv",5,1.55922319082321,9.19070461111313,0.382860548469739,0.136459012941475,56.6374713177747,0.249456590636228,0.382860548469739,0.249456590636228,1.04558252433161,-0.106074369177268,0.871795466116746,TRUE,TRUE,FALSE
"HR_2023","baseline_3pct","cv",5,1.35008219529306,1.68169471924997,0.802811525420788,0.107730321866037,0.134014229070258,0.021575786667716,0.802811525420788,0.021575786667716,0.0905355171462012,0.760522983552065,0.845100067289511,TRUE,TRUE,FALSE
"HU_2023","baseline_3pct","cv",5,1.77851874731252,2.14970498805167,0.827331547388035,0.0910103517364385,0.119578947410838,0.0267928950709858,0.827331547388035,0.0267928950709858,0.062532238172879,0.774817473048903,0.879845621727167,TRUE,TRUE,FALSE
"LT_2023","baseline_3pct","cv",5,3.61281867349581,4.55738818482512,0.792624024418339,0.832702091956843,0.992072068953373,0.028545850499593,0.792624024418339,0.028545850499593,0.25132448676905,0.736674157439137,0.848573891397541,TRUE,TRUE,FALSE
"LU_2023","baseline_3pct","cv",5,2.0274125694751,3.56537372369503,0.569756382015981,0.334531578693134,0.812816866230636,0.106456386842288,0.569756382015981,0.106456386842288,0.160028435902321,0.361101863805097,0.778410900226865,TRUE,TRUE,FALSE
"LV_2023","baseline_3pct","cv",5,2.76062731826376,2.99120013440908,0.922939730441301,0.330606364691243,0.344900430212989,0.0213155057364866,0.922939730441301,0.0213155057364866,0.153429541062391,0.881161339197787,0.964718121684814,TRUE,TRUE,FALSE
"MT_2023","baseline_3pct","cv",5,1.10086925305979,1.51848762792332,0.724977426760687,0.0753044183084152,0.144468571638268,0.0214264775868523,0.724977426760687,0.0214264775868523,0.0849516205321436,0.682981530690457,0.766973322830918,TRUE,TRUE,FALSE
"NL_2023","baseline_3pct","cv",5,1.728902222473,1.95113446286278,0.895469435382727,0.104096808089936,0.320782970339963,0.11537588722502,0.895469435382727,0.11537588722502,0.155144498902734,0.669332696421688,1.12160617434377,TRUE,FALSE,FALSE
"PT_2023","baseline_3pct","cv",5,2.26894258151917,3.05256311731477,0.744530752378067,0.199638218517652,0.326519929374516,0.0692769171120469,0.744530752378067,0.0692769171120469,0.102949043212555,0.608747994838455,0.880313509917679,TRUE,TRUE,FALSE
"SI_2023","baseline_3pct","cv",5,1.94670192408606,9.16751008530113,0.219298332881422,0.30174182666044,3.95948669594514,0.0736127926820376,0.219298332881422,0.0736127926820376,0.0974412810727454,0.075017259224628,0.363579406538216,TRUE,TRUE,FALSE
"SK_2023","baseline_3pct","cv",5,1.36463578165224,2.08328716267684,0.65504454027606,0.145642892757035,0.204190875091157,0.0345104814165899,0.65504454027606,0.0345104814165899,0.0949180850117153,0.587403996699544,0.722685083852577,TRUE,TRUE,FALSE
"AT_2023","gradient","cv",5,2.37374299017505,3.34572652526368,0.732703583901368,0.615480709490144,1.26392232861792,0.19818211990652,0.732703583901368,0.19818211990652,0.325081652993612,0.344266628884588,1.12114053891815,TRUE,FALSE,FALSE
"BE_2023","gradient","cv",5,1.79371225497678,1.98754004296928,0.902480649379938,0.319307269990174,0.391770770344131,0.0253116960875243,0.902480649379938,0.0253116960875243,0.239697604259179,0.852869725048391,0.952091573711486,TRUE,TRUE,FALSE
"CY_2023","gradient","cv",5,1.51200702222615,1.59801640273991,0.947085841051378,0.120100877213985,0.162043533021757,0.0503993763514249,0.947085841051378,0.0503993763514249,0.121876702111201,0.848303063402586,1.04586861870017,TRUE,FALSE,FALSE
"DE_2023","gradient","cv",5,2.07871528858129,2.26532539791274,0.917637115139351,0.142572591460391,0.145052519897588,0.0207599659312086,0.917637115139351,0.0207599659312086,0.0861012898841546,0.876947581914182,0.95832664836452,TRUE,TRUE,FALSE
"EE_2023","gradient","cv",5,3.12425427703479,3.13024887874665,0.998113453833318,0.478203870043371,0.435898794395624,0.0452962540997554,0.998113453833318,0.0452962540997554,0.206532455159945,0.909332795797797,1.08689411186884,TRUE,FALSE,FALSE
"ES_2023","gradient","cv",5,4.92024659712279,6.32301864214254,0.7784697124939,0.963689591448787,1.28791587579977,0.0427299484075535,0.7784697124939,0.0427299484075535,0.219887549973811,0.694719013615096,0.862220411372705,TRUE,TRUE,FALSE
"FR_2023","gradient","cv",5,2.75862526929077,3.36312975711372,0.820255377734297,0.425404389365498,0.57681843655832,0.0229567832699446,0.820255377734297,0.0229567832699446,0.189187357346746,0.775260082525206,0.865250672943389,TRUE,TRUE,FALSE
"GR_2023","gradient","cv",5,1.55922319082321,1.8224314902175,0.861541682231352,0.136459012941475,0.295484571732298,0.0773534808510601,0.861541682231352,0.0773534808510601,0.157638863499877,0.709928859763274,1.01315450469943,TRUE,FALSE,FALSE
"HR_2023","gradient","cv",5,1.35008219529306,1.40907950441511,0.958135810538554,0.107730321866037,0.130244176806493,0.0240733095426825,0.958135810538554,0.0240733095426825,0.11699789121305,0.910952123834896,1.00531949724221,TRUE,FALSE,FALSE
"HU_2023","gradient","cv",5,1.77851874731252,1.88962014778781,0.941204391203945,0.0910103517364385,0.102627861116197,0.00607000987353456,0.941204391203945,0.00607000987353456,0.070233639447928,0.929307171851817,0.953101610556073,TRUE,TRUE,FALSE
"LT_2023","gradient","cv",5,3.61281867349581,3.97883397837824,0.908028399543483,0.832702091956843,0.944716513325311,0.0262539000983999,0.908028399543483,0.0262539000983999,0.300466284272104,0.85657075535062,0.959486043736347,TRUE,TRUE,FALSE
"LU_2023","gradient","cv",5,2.0274125694751,2.19184868305175,0.924987051872024,0.334531578693134,0.406632997870109,0.0295269515518752,0.924987051872024,0.0295269515518752,0.229656053849183,0.867114226830348,0.982859876913699,TRUE,TRUE,FALSE
"LV_2023","gradient","cv",5,2.76062731826376,2.85968892256978,0.965336399089455,0.330606364691243,0.346683449898156,0.0168146900254687,0.965336399089455,0.0168146900254687,0.164504997066554,0.932379606639537,0.998293191539374,TRUE,TRUE,FALSE
"MT_2023","gradient","cv",5,1.10086925305979,1.16985307423575,0.941032064029898,0.0753044183084152,0.0849472639983188,0.00427731380598312,0.941032064029898,0.00427731380598312,0.093876681601278,0.932648528970172,0.949415599089625,TRUE,TRUE,FALSE
"NL_2023","gradient","cv",5,1.728902222473,1.78718562747354,0.967523513260931,0.104096808089936,0.135704054501639,0.0391962222631632,0.967523513260931,0.0391962222631632,0.0937460559168991,0.890698917625131,1.04434810889673,TRUE,FALSE,FALSE
"PT_2023","gradient","cv",5,2.26894258151917,2.73891214968618,0.830117948868893,0.199638218517652,0.398163900793544,0.0994641463694605,0.830117948868893,0.0994641463694605,0.14076900058987,0.635168221984751,1.02506767575304,TRUE,FALSE,FALSE
"SI_2023","gradient","cv",5,1.94670192408606,2.25474003886825,0.864146076970967,0.30174182666044,0.370392075713807,0.028951958087141,0.864146076970967,0.028951958087141,0.195000089709811,0.80740023912017,0.920891914821763,TRUE,TRUE,FALSE
"SK_2023","gradient","cv",5,1.36463578165224,1.51762687321668,0.899260543637412,0.145642892757035,0.176298377878203,0.0164259834231121,0.899260543637412,0.0164259834231121,0.141848176255596,0.867065616128112,0.931455471146712,TRUE,TRUE,FALSE
"AT_2023","baseline_3pct","ge2",5,2.73822366556424,3.25698155067791,0.950202980248027,1.57582012773809,3.11934054334982,0.287422525188536,0.950202980248027,0.287422525188536,0.939376934098421,0.386854830878496,1.51355112961756,TRUE,FALSE,FALSE
"BE_2023","baseline_3pct","ge2",5,1.56368718379424,1.90918978966735,0.819031410557091,0.620338972148151,0.819155085434932,0.0386441854777359,0.819031410557091,0.0386441854777359,0.478608192018085,0.743288807020728,0.894774014093453,TRUE,TRUE,FALSE
"CY_2023","baseline_3pct","ge2",5,1.04231228379803,1.15346480953389,0.906187666034799,0.168581481677499,0.223461432757643,0.0474652870712709,0.906187666034799,0.0474652870712709,0.228050792698384,0.813155703375108,0.99921962869449,TRUE,TRUE,FALSE
"DE_2023","baseline_3pct","ge2",5,1.94017080730194,2.17796036725427,0.891120669919185,0.270610277450301,0.310986233527546,0.0356402703332295,0.891120669919185,0.0356402703332295,0.177812577781733,0.821265740066055,0.960975599772315,TRUE,TRUE,FALSE
"EE_2023","baseline_3pct","ge2",5,4.70157265762369,5.00767414823735,0.938895669598494,1.37639517850511,1.42073373448798,0.0238620312356372,0.938895669598494,0.0238620312356372,0.382751780385876,0.892126088376646,0.985665250820343,TRUE,TRUE,FALSE
"ES_2023","baseline_3pct","ge2",5,11.3274633661306,16.9282710354129,0.669152218812461,4.41953156859751,6.94662961256383,0.0621944981658045,0.669152218812461,0.0621944981658045,0.378890781291344,0.547251002407484,0.791053435217438,TRUE,TRUE,FALSE
"FR_2023","baseline_3pct","ge2",5,3.71826359689623,4.8053400192561,0.773777418870734,1.16230270998748,1.7511739458073,0.0450568123505062,0.773777418870734,0.0450568123505062,0.371508301448595,0.685466066663742,0.862088771077727,TRUE,TRUE,FALSE
"GR_2023","baseline_3pct","ge2",5,1.2000447216836,1.52991319347806,0.791197584537184,0.203606243981367,0.37340614549512,0.0779530149906673,0.791197584537184,0.0779530149906673,0.233157950732433,0.638409675155476,0.943985493918892,TRUE,TRUE,FALSE
"HR_2023","baseline_3pct","ge2",5,0.89015324600854,0.981837843865292,0.906631919544915,0.143633903799267,0.177431686730498,0.0395696246439701,0.906631919544915,0.0395696246439701,0.219645458371812,0.829075455242734,0.984188383847097,TRUE,TRUE,FALSE
"HU_2023","baseline_3pct","ge2",5,1.47893215367713,1.60109659423737,0.923700180849686,0.151507475801786,0.173324824641684,0.0100747812327565,0.923700180849686,0.0100747812327565,0.13767036642297,0.903953609633483,0.943446752065889,TRUE,TRUE,FALSE
"LT_2023","baseline_3pct","ge2",5,6.47912576006496,7.52566664398998,0.860900703807354,2.53163465007447,2.92278804732159,0.0736170596069451,0.860900703807354,0.0736170596069451,0.474306310348854,0.716611266977741,1.00519014063697,TRUE,FALSE,FALSE
"LU_2023","baseline_3pct","ge2",5,1.94524408005681,2.32274804901674,0.837485063603056,0.682910293606892,0.895213043202493,0.0505399142853355,0.837485063603056,0.0505399142853355,0.436604670737064,0.738426831603798,0.936543295602313,TRUE,TRUE,FALSE
"LV_2023","baseline_3pct","ge2",5,3.6137114226925,3.81469867348621,0.947335644069649,0.808037715216582,0.849315292800485,0.0270556462651373,0.947335644069649,0.0270556462651373,0.29891910579726,0.89430657738998,1.00036471074932,TRUE,FALSE,FALSE
"MT_2023","baseline_3pct","ge2",5,0.605410541388804,0.658041773909675,0.920018402162877,0.0812609597499335,0.0588245315056974,0.045308220481924,0.920018402162877,0.045308220481924,0.148369603737806,0.831214290018306,1.00882251430745,TRUE,FALSE,FALSE
"NL_2023","baseline_3pct","ge2",5,1.36023661117607,1.33650546531665,1.01799536765534,0.168585118444775,0.177673519960386,0.0337174443918343,1.01799536765534,0.0337174443918343,0.184978092103682,0.951909176647345,1.08408155866334,FALSE,FALSE,FALSE
"PT_2023","baseline_3pct","ge2",5,2.44862204762639,2.60187976686511,0.942431034813421,0.44435763480026,0.535861896454982,0.052307721587014,0.942431034813421,0.052307721587014,0.258328099206458,0.839907900502874,1.04495416912397,TRUE,FALSE,FALSE
"SI_2023","baseline_3pct","ge2",5,1.85256854001587,2.39592983516999,0.774000795944615,0.625818010576201,0.813443099418248,0.0293438989646461,0.774000795944615,0.0293438989646461,0.370323565519592,0.716486753973908,0.831514837915321,TRUE,TRUE,FALSE
"SK_2023","baseline_3pct","ge2",5,0.908192812652296,1.11362009872023,0.815758539621214,0.19668999719739,0.263160800762455,0.0275357224760535,0.815758539621214,0.0275357224760535,0.261411757671385,0.761788523568149,0.869728555674279,TRUE,TRUE,FALSE
"AT_2023","gradient","ge2",5,2.73822366556424,3.04931522035793,1.00006324303962,1.57582012773809,2.7723234025104,0.267909243942259,1.00006324303962,0.267909243942259,0.966221874257423,0.474961124912797,1.52516536116645,FALSE,FALSE,FALSE
"BE_2023","gradient","ge2",5,1.56368718379424,1.81819577827706,0.860035200061414,0.620338972148151,0.807094542495966,0.0537696238206711,0.860035200061414,0.0537696238206711,0.512004708641369,0.754646737372898,0.965423662749929,TRUE,TRUE,FALSE
"CY_2023","gradient","ge2",5,1.04231228379803,0.992226556294814,1.05720627546801,0.168581481677499,0.22168172650282,0.113863278025759,1.05720627546801,0.113863278025759,0.289739652605619,0.834034250537524,1.2803783003985,FALSE,FALSE,FALSE
"DE_2023","gradient","ge2",5,1.94017080730194,2.14458512341991,0.904843974917482,0.270610277450301,0.294105654626271,0.040038414720157,0.904843974917482,0.040038414720157,0.176959924886614,0.826368682065974,0.98331926776899,TRUE,TRUE,FALSE
"EE_2023","gradient","ge2",5,4.70157265762369,4.59110197628029,1.02422137504006,1.37639517850511,1.24672351158628,0.0926477416528321,1.02422137504006,0.0926477416528321,0.408912856228865,0.84263180140051,1.20581094867961,FALSE,FALSE,FALSE
"ES_2023","gradient","ge2",5,11.3274633661306,15.694082965989,0.721901648798361,4.41953156859751,6.61928366390607,0.0670151763364509,0.721901648798361,0.0670151763364509,0.414695414099161,0.590551903178917,0.853251394417804,TRUE,TRUE,FALSE
"FR_2023","gradient","ge2",5,3.71826359689623,4.62497851089474,0.803952621214861,1.16230270998748,1.73674363335478,0.0578502742270524,0.803952621214861,0.0578502742270524,0.39280715460695,0.690566083729838,0.917339158699884,TRUE,TRUE,FALSE
"GR_2023","gradient","ge2",5,1.2000447216836,1.41521955842419,0.851346829565199,0.203606243981367,0.321148623664943,0.0641912209887789,0.851346829565199,0.0641912209887789,0.240259676024787,0.725532036427192,0.977161622703205,TRUE,TRUE,FALSE
"HR_2023","gradient","ge2",5,0.89015324600854,0.938068884279459,0.948943409226791,0.143633903799267,0.177052214007373,0.0505854291623504,0.948943409226791,0.0505854291623504,0.235630346541207,0.849795968068585,1.048090850385,TRUE,FALSE,FALSE
"HU_2023","gradient","ge2",5,1.47893215367713,1.59059348881006,0.9297991416117,0.151507475801786,0.17506184729169,0.0120910316532863,0.9297991416117,0.0120910316532863,0.139804472921787,0.906100719571258,0.953497563652141,TRUE,TRUE,FALSE
"LT_2023","gradient","ge2",5,6.47912576006496,7.29955371104298,0.887752530395213,2.53163465007447,2.90802188654369,0.0713998929897613,0.887752530395213,0.0713998929897613,0.495300615888821,0.747808740135281,1.02769632065514,TRUE,FALSE,FALSE
"LU_2023","gradient","ge2",5,1.94524408005681,2.16109078406787,0.900134720333281,0.682910293606892,0.859860100693603,0.0635810696395184,0.900134720333281,0.0635810696395184,0.477622967634257,0.775515823839825,1.02475361682674,TRUE,FALSE,FALSE
"LV_2023","gradient","ge2",5,3.6137114226925,3.80390707806144,0.94994767181738,0.808037715216582,0.855967088870792,0.0338772900631118,0.94994767181738,0.0338772900631118,0.301366921974963,0.883548183293681,1.01634716034108,TRUE,FALSE,FALSE
"MT_2023","gradient","ge2",5,0.605410541388804,0.623916579068723,0.970338923021502,0.0812609597499335,0.0714020659786433,0.0216901940847773,0.970338923021502,0.0216901940847773,0.171157253328733,0.927826142615339,1.01285170342767,TRUE,FALSE,FALSE
"NL_2023","gradient","ge2",5,1.36023661117607,1.28953343249778,1.05512270368694,0.168585118444775,0.173879662534605,0.0541314200774071,1.05512270368694,0.0541314200774071,0.193187050455476,0.949025120335217,1.16122028703865,FALSE,FALSE,FALSE
"PT_2023","gradient","ge2",5,2.44862204762639,2.3946349732621,1.02446769122544,0.44435763480026,0.523697026984336,0.0976028916456333,1.02446769122544,0.0976028916456333,0.290590323076377,0.833166023599997,1.21576935885088,FALSE,FALSE,FALSE
"SI_2023","gradient","ge2",5,1.85256854001587,2.14409361253,0.869938901733169,0.625818010576201,0.813573690192807,0.0554800733630273,0.869938901733169,0.0554800733630273,0.438957581687729,0.761197957941635,0.978679845524702,TRUE,TRUE,FALSE
"SK_2023","gradient","ge2",5,0.908192812652296,1.04309492112142,0.870906459043227,0.19668999719739,0.251804182823299,0.0317795991410749,0.870906459043227,0.0317795991410749,0.282369183831492,0.80861844472672,0.933194473359734,TRUE,TRUE,FALSE
"AT_2023","baseline_3pct","ge_mld",5,1.37638701019973,1.35828568915189,1.01357271258934,0.0478466768367593,0.0629258896765613,0.0277255960402181,1.01357271258934,0.0277255960402181,0.0586913275002465,0.959230544350511,1.06791488082817,FALSE,FALSE,FALSE
"BE_2023","baseline_3pct","ge_mld",5,1.07328593653289,1.08143550864229,0.992460721858902,0.0670030884923124,0.071155634879175,0.0188536734634186,0.992460721858902,0.0188536734634186,0.0900168298554408,0.955507521870602,1.0294139218472,TRUE,FALSE,FALSE
"CY_2023","baseline_3pct","ge_mld",5,1.01636160586677,1.08722179040018,0.93482196877846,0.0626470814487807,0.069005831593061,0.018768629532703,0.93482196877846,0.018768629532703,0.0827081435101543,0.898035454894362,0.971608482662558,TRUE,TRUE,FALSE
"DE_2023","baseline_3pct","ge_mld",5,1.49047726698876,1.53471494830376,0.971195624792435,0.0714072427013594,0.0735450824620334,0.0121986079452936,0.971195624792435,0.0121986079452936,0.0658088118022592,0.947286353219659,0.99510489636521,TRUE,TRUE,FALSE
"EE_2023","baseline_3pct","ge_mld",5,1.03279131297506,1.06247695591026,0.972067074396571,0.0583469604950116,0.0608393472028361,0.00780946548473433,0.972067074396571,0.00780946548473433,0.0781921510636501,0.956760522046492,0.98737362674665,TRUE,TRUE,FALSE
"ES_2023","baseline_3pct","ge_mld",5,1.10528095959208,1.09387391772584,1.01042937958714,0.0529027425414621,0.0625182673311465,0.023581177073535,1.01042937958714,0.023581177073535,0.0753253700119028,0.964210272523016,1.05664848665127,FALSE,FALSE,FALSE
"FR_2023","baseline_3pct","ge_mld",5,1.27708802685668,1.29166026180001,0.988718213779357,0.068723162657264,0.0702188580578905,0.00788085148591879,0.988718213779357,0.00788085148591879,0.0756297523841044,0.973271744866956,1.00416468269176,TRUE,FALSE,FALSE
"GR_2023","baseline_3pct","ge_mld",5,0.957773488015867,1.08315836149988,0.886110666348741,0.0418582698867019,0.0820592764589823,0.0513552187630726,0.886110666348741,0.0513552187630726,0.0773369152558143,0.785454437573119,0.986766895124364,TRUE,TRUE,FALSE
"HR_2023","baseline_3pct","ge_mld",5,0.686429365933838,0.762944618602298,0.899705718327075,0.0411438200856487,0.0469817364354947,0.0193540258576684,0.899705718327075,0.0193540258576684,0.0773160041829107,0.861771827646045,0.937639609008105,TRUE,TRUE,FALSE
"HU_2023","baseline_3pct","ge_mld",5,0.776164477966389,0.805396447473127,0.963708316485201,0.0219029086476725,0.02371655146767,0.00958433927909823,0.963708316485201,0.00958433927909823,0.0393052718423549,0.944923011498168,0.982493621472233,TRUE,TRUE,FALSE
"LT_2023","baseline_3pct","ge_mld",5,0.715461486681712,0.80856737898805,0.884854420069365,0.10958020077659,0.128856429950322,0.0161902235951966,0.884854420069365,0.0161902235951966,0.195579812264104,0.853121581822779,0.91658725831595,TRUE,TRUE,FALSE
"LU_2023","baseline_3pct","ge_mld",5,1.05252215581962,1.07757684573437,0.976801979802414,0.0718360752219733,0.0788374378253088,0.017352453027226,0.976801979802414,0.017352453027226,0.0977280972586247,0.942791171869051,1.01081278773578,TRUE,FALSE,FALSE
"LV_2023","baseline_3pct","ge_mld",5,1.17579716820702,1.17877967073541,0.997525581747129,0.165455167719576,0.174113089087635,0.0212161289992861,0.997525581747129,0.0212161289992861,0.203490020915561,0.955941968908528,1.03910919458573,TRUE,FALSE,FALSE
"MT_2023","baseline_3pct","ge_mld",5,0.807803060394238,0.813103064553711,0.993481756015294,0.161001679070815,0.132433677194913,0.0432405233248994,0.993481756015294,0.0432405233248994,0.255716459430317,0.908730330298491,1.0782331817321,TRUE,FALSE,FALSE
"NL_2023","baseline_3pct","ge_mld",5,1.18654418023248,1.18103865423998,1.0046742624293,0.0385333057351951,0.0394632442853176,0.00602489972442413,1.0046742624293,0.00602489972442413,0.0468126768319668,0.992865458969431,1.01648306588917,FALSE,FALSE,FALSE
"PT_2023","baseline_3pct","ge_mld",5,1.16248816995563,1.18658546945797,0.97971362152169,0.0307687938630377,0.0339140720706455,0.00835897657949168,0.97971362152169,0.00835897657949168,0.038163297982417,0.963330027425887,0.996097215617494,TRUE,TRUE,FALSE
"SI_2023","baseline_3pct","ge_mld",5,0.860344626817878,1.00830675934942,0.853564771208552,0.0562039312098905,0.0759027194566612,0.0179517083413332,0.853564771208552,0.0179517083413332,0.0850450764105117,0.818379422859539,0.888750119557565,TRUE,TRUE,FALSE
"SK_2023","baseline_3pct","ge_mld",5,0.515030815946586,0.629036213935157,0.818864026536816,0.0307902842456631,0.03925171410594,0.023824863121237,0.818864026536816,0.023824863121237,0.0707543976373188,0.772167294819191,0.86556075825444,TRUE,TRUE,FALSE
"AT_2023","gradient","ge_mld",5,1.37638701019973,1.27419988903191,1.08040172668843,0.0478466768367593,0.0572515891744437,0.0221897576376199,1.08040172668843,0.0221897576376199,0.0613649269949883,1.03690980171869,1.12389365165816,FALSE,FALSE,TRUE
"BE_2023","gradient","ge_mld",5,1.07328593653289,1.03383108262825,1.0381858560865,0.0670030884923124,0.0673987905992036,0.0202371407333666,1.0381858560865,0.0202371407333666,0.0937077900097289,0.998521060249103,1.0778506519239,FALSE,FALSE,FALSE
"CY_2023","gradient","ge_mld",5,1.01636160586677,0.972756523474067,1.04482695880239,0.0626470814487807,0.0629280793529611,0.0207266996582919,1.04482695880239,0.0207266996582919,0.0933596081339174,1.00420262747214,1.08545129013264,FALSE,FALSE,TRUE
"DE_2023","gradient","ge_mld",5,1.49047726698876,1.4632250443947,1.0186334551978,0.0714072427013594,0.0662917025047626,0.0138914797016693,1.0186334551978,0.0138914797016693,0.0671661680787899,0.991406154982533,1.04586075541308,FALSE,FALSE,FALSE
"EE_2023","gradient","ge_mld",5,1.03279131297506,1.03664649952047,0.996295295273282,0.0583469604950116,0.0577934310740084,0.010579528892281,0.996295295273282,0.010579528892281,0.079075637029075,0.975559418644411,1.01703117190215,TRUE,FALSE,FALSE
"ES_2023","gradient","ge_mld",5,1.10528095959208,1.01038450887274,1.09392378001308,0.0529027425414621,0.0590643374575045,0.021366429661584,1.09392378001308,0.021366429661584,0.0826484746775723,1.05204557787637,1.13580198214978,FALSE,FALSE,TRUE
"FR_2023","gradient","ge_mld",5,1.27708802685668,1.19871098142574,1.06538443932308,0.068723162657264,0.067260720630098,0.00853063426875805,1.06538443932308,0.00853063426875805,0.0828277566277136,1.04866439615632,1.08210448248985,FALSE,FALSE,TRUE
"GR_2023","gradient","ge_mld",5,0.957773488015867,0.972646640082578,0.984921029831836,0.0418582698867019,0.0488436934091427,0.0217948205789346,0.984921029831836,0.0217948205789346,0.0655537399827662,0.942203181497124,1.02763887816655,TRUE,FALSE,FALSE
"HR_2023","gradient","ge_mld",5,0.686429365933838,0.700412678529834,0.980029511974199,0.0411438200856487,0.0429865662781027,0.0168650650300387,0.980029511974199,0.0168650650300387,0.0840739244518169,0.946973984515323,1.01308503943307,TRUE,FALSE,FALSE
"HU_2023","gradient","ge_mld",5,0.776164477966389,0.779298208756736,0.995979663315879,0.0219029086476725,0.0227237756478669,0.00756103980595813,0.995979663315879,0.00756103980595813,0.0404151344717621,0.981160025296201,1.01079930133556,TRUE,FALSE,FALSE
"LT_2023","gradient","ge_mld",5,0.715461486681712,0.754016891014462,0.948917131352297,0.10958020077659,0.126132615361191,0.0181947822090514,0.948917131352297,0.0181947822090514,0.215208589764636,0.913255358222557,0.984578904482038,TRUE,TRUE,FALSE
"LU_2023","gradient","ge_mld",5,1.05252215581962,1.01967596790904,1.03224222123721,0.0718360752219733,0.0748740768700411,0.0157873141448845,1.03224222123721,0.0157873141448845,0.103479529508135,1.00129908551323,1.06318535696118,FALSE,FALSE,TRUE
"LV_2023","gradient","ge_mld",5,1.17579716820702,1.15878304621259,1.01472969951504,0.165455167719576,0.171389589460533,0.0214390622115382,1.01472969951504,0.0214390622115382,0.207147506098233,0.97270913758043,1.05675026144966,FALSE,FALSE,FALSE
"MT_2023","gradient","ge_mld",5,0.807803060394238,0.8086598179818,0.99894052162787,0.161001679070815,0.150884237851949,0.0156271882405538,0.99894052162787,0.0156271882405538,0.272727007858592,0.968311232676385,1.02956981057936,TRUE,FALSE,FALSE
"NL_2023","gradient","ge_mld",5,1.18654418023248,1.17751754682834,1.00767901742741,0.0385333057351951,0.0390964735320521,0.00689641194360292,1.00767901742741,0.00689641194360292,0.0468000207034173,0.994162050017951,1.02119598483687,FALSE,FALSE,FALSE
"PT_2023","gradient","ge_mld",5,1.16248816995563,1.13178251699314,1.02717425941582,0.0307687938630377,0.0329890167507936,0.0112166369478519,1.02717425941582,0.0112166369478519,0.0404401742733433,1.00518965099803,1.04915886783361,FALSE,FALSE,TRUE
"SI_2023","gradient","ge_mld",5,0.860344626817878,0.904272929995788,0.951802486379878,0.0562039312098905,0.067200068568905,0.0170324752044011,0.951802486379878,0.0170324752044011,0.0941388387990325,0.918418834979252,0.985186137780504,TRUE,TRUE,FALSE
"SK_2023","gradient","ge_mld",5,0.515030815946586,0.550271748501793,0.936026517989246,0.0307902842456631,0.03348394402361,0.0198192807237336,0.936026517989246,0.0198192807237336,0.0798407991402191,0.897180727770728,0.974872308207764,TRUE,TRUE,FALSE
"AT_2023","baseline_3pct","ge_theil",5,0.966720525401035,0.986431707958184,0.983936373587696,0.105165076058831,0.160014145236931,0.0728236176361958,0.983936373587696,0.0728236176361958,0.191412308313972,0.841202083020752,1.12667066415464,TRUE,FALSE,FALSE
"BE_2023","baseline_3pct","ge_theil",5,0.700773885124947,0.749163035870611,0.935410241308621,0.0889621591982786,0.107097814335147,0.0220143682612873,0.935410241308621,0.0220143682612873,0.17883813607296,0.892262079516498,0.978558403100744,TRUE,TRUE,FALSE
